stabbrev	provnum	provname	cases_adj_524	deaths_adj_524	cases_underreport	deaths_underreport	fed_data_524	fed_qa_524	fed_cases_res_524	fed_deaths_res_524	state_deaths_res_524	state_cases_res_524
"NJ"	"315115"	"ATLANTIC COAST REHAB & HEALTH"	81	9	2	0	"Y"	"Y"	79	9	7	81
"NJ"	"315119"	"ARNOLD WALTER NURSING HOME"	44	12	38	9	"Y"	"Y"	6	3	12	44
"NJ"	"315120"	"CHATHAM HILLS SUBACUTE CARE CENTER"	40	16	37	14	"Y"	"Y"	3	2	16	40
"NJ"	"315122"	"WESTFIELD CENTER"	49	16	0	1	"Y"	"Y"	49	15	16	5
"NJ"	"315124"	"PROVIDENCE NURSING AND REHABILITATION CENTER"	54	18	54	18	"N"	""	0	0	18	54
"NJ"	"315125"	"CRYSTAL LAKE HLTHCARE & REHAB"	62	25	2	0	"Y"	"Y"	60	25	25	62
"NJ"	"315126"	"BISHOP MCCARTHY CENTER FOR REHABILITATION & HC"	5	1	4	1	"Y"	"Y"	1	0	1	5
"NJ"	"315127"	"ST LAWRENCE REHAB CENTER"	34	0	31	0	"Y"	"Y"	3	0	0	34
"NJ"	"315128"	"VIRTUA HEALTH & REHAB MT HOLLY"	68	17	0	0	"Y"	"Y"	68	17	17	68
"NJ"	"315129"	"DELLRIDGE HEALTH & REHABILITATION CENTER"	73	16	73	16	"Y"	"N"	0	0	16	73
"NJ"	"315131"	"WILLOW CREEK REHAB AND CARE CE"	54	15	0	0	"Y"	"Y"	54	15	15	54
"NJ"	"315132"	"CARE ONE AT THE HIGHLANDS"	84	23	79	23	"Y"	"Y"	5	0	23	84
"NJ"	"315133"	"WOODCLIFF LAKE HEALTH & REHABILITATION CENTER"	40	14	31	10	"Y"	"Y"	9	4	14	40
"NJ"	"315134"	"COMPLETE CARE AT GREEN KNOLL"	45	2	0	0	"Y"	"Y"	45	2	0	0
"NJ"	"315135"	"CREST POINTE REHABILITATION AND HEALTHCARE CENTER"	83	15	0	2	"Y"	"Y"	83	13	15	83
"NJ"	"315136"	"MERIDIAN NURSING & REHAB AT SHREWSBURY"	5	1	2	1	"Y"	"Y"	3	0	1	5
"NJ"	"315137"	"BARN HILL CARE CENTER"	5	2	0	0	"Y"	"Y"	5	2	0	5
"NJ"	"315138"	"TROY HILLS CENTER"	45	9	0	0	"Y"	"Y"	45	9	7	45
"NJ"	"315140"	"REHAB AT RIVER'S EDGE"	7	2	0	0	"Y"	"Y"	7	2	0	3
"NJ"	"315141"	"ABINGDON CARE & REHABILITATION CENTER"	93	24	87	20	"Y"	"Y"	6	4	24	93
"NJ"	"315142"	"LLANFAIR HOUSE CARE & REHABILITATION CENTER"	63	23	63	20	"Y"	"Y"	0	3	23	63
"NJ"	"315143"	"HOLLY MANOR CENTER"	57	21	1	0	"Y"	"Y"	56	21	21	57
"NJ"	"315144"	"MEDFORD LEAS"	4	2	2	0	"Y"	"Y"	2	2	2	4
"NJ"	"315146"	"CARE CONNECTION RAHWAY"	9	2	0	0	"Y"	"Y"	9	2	0	0
"NJ"	"315147"	"NEW GROVE MANOR"	108	21	0	1	"Y"	"Y"	108	20	21	104
"NJ"	"315149"	"STERLING MANOR"	49	3	49	3	"Y"	"Y"	0	0	3	49
"NJ"	"315152"	"CARE ONE AT WELLINGTON"	93	27	93	27	"Y"	"Y"	0	0	27	93
"NJ"	"315153"	"MANOR, THE"	4	25	0	0	"Y"	"Y"	4	25	0	0
"NJ"	"315157"	"COMPLETE CARE AT MORRIS HILLS"	119	32	0	0	"Y"	"Y"	119	32	14	47
"NJ"	"315158"	"RIDGEWOOD CENTER"	60	12	0	0	"Y"	"Y"	60	12	12	60
"NJ"	"315159"	"ELMWOOD HILLS HEALTHCARE CENTER LLC"	61	1	14	0	"Y"	"Y"	47	1	0	61
"NJ"	"315161"	"FRIENDS VILLAGE AT WOODSTOWN"	10	4	10	4	"N"	""	0	0	4	10
"NJ"	"315164"	"COUNTY MANOR REHABILITATION & HCC"	27	10	0	0	"Y"	"Y"	27	10	7	27
"NJ"	"315166"	"MASONIC VILLAGE AT BURLINGTON"	54	15	16	0	"Y"	"Y"	38	15	14	54
"NJ"	"315171"	"OAKLAND REHABILITATION AND HEALTHCARE  CENTER"	109	42	0	0	"Y"	"N"	109	42	42	106
"NJ"	"315174"	"DEPTFORD CENTER FOR REHABILITATION AND HEALTHCARE"	162	27	150	4	"Y"	"Y"	12	23	27	162
"NJ"	"315176"	"MEDFORD CARE CENTER"	56	1	0	0	"Y"	"Y"	56	1	1	50
"NJ"	"315177"	"GATEWAY CARE CENTER"	95	22	56	10	"Y"	"Y"	39	12	22	95
"NJ"	"315178"	"WINDSOR GARDENS CARE CENTER"	69	15	8	3	"Y"	"Y"	61	12	15	69
"NJ"	"315179"	"AUTUMN LAKE HEALTHCARE AT OCEANVIEW"	29	4	19	0	"Y"	"Y"	10	4	3	29
"NJ"	"315180"	"ALAMEDA CENTER FOR REHABILITATION AND HEALTHCARE"	55	23	0	0	"Y"	"Y"	55	23	23	53
"NJ"	"315182"	"BRIDGEWAY CARE AND REHAB CENTER AT BRIDGEWATER"	76	18	0	0	"Y"	"Y"	76	18	18	76
"NJ"	"315183"	"PREMIER CADBURY OF CHERRY HILL"	71	21	68	20	"Y"	"Y"	3	1	21	71
"NJ"	"315185"	"COMPLETE CARE AT LINWOOD, LLC"	46	26	37	0	"Y"	"Y"	9	26	7	46
"NJ"	"315187"	"VOORHEES CARE & REHABILITATION CENTER, THE"	100	12	0	0	"Y"	"Y"	100	12	12	70
"NJ"	"315190"	"LEISURE CHATEAU REHABILITATION"	75	19	0	0	"Y"	"Y"	75	19	18	73
"NJ"	"315192"	"ALARIS HEALTH AT KEARNY"	63	16	52	11	"Y"	"Y"	11	5	16	63
"NJ"	"315193"	"OCEANA REHABILITATION AND NC"	1	0	0	0	"Y"	"Y"	1	0	0	0
"NJ"	"315194"	"ST JOSEPH'S HEALTHCARE AND REHAB CENTER"	81	26	1	0	"Y"	"Y"	80	26	26	81
"NJ"	"315195"	"AUTUMN LAKE HEALTHCARE AT BERKELEY HEIGHTS"	38	16	38	16	"Y"	"Y"	0	0	16	38
"NJ"	"315196"	"ARISTACARE AT MANCHESTER"	90	17	0	0	"Y"	"Y"	90	17	15	81
"NJ"	"315198"	"ALARIS HEALTH AT RIVERTON"	62	21	60	21	"Y"	"Y"	2	0	21	62
"NJ"	"315199"	"IMPERIAL CARE CENTER"	42	4	42	4	"N"	""	0	0	4	42
"NJ"	"315200"	"ARISTACARE AT DELAIRE"	127	78	0	0	"Y"	"Y"	127	78	28	115
"NJ"	"315201"	"LUTHERAN CROSSINGS ENHANCED LIVING AT MOORESTOWN"	58	16	0	0	"Y"	"Y"	58	16	0	0
"NJ"	"315202"	"LOPATCONG CENTER"	100	23	4	0	"Y"	"Y"	96	23	23	100
"NJ"	"315204"	"CANTERBURY AT CEDAR GROVE"	156	19	146	17	"Y"	"Y"	10	2	19	156
"NJ"	"315205"	"MAJESTIC CENTER FOR REHAB & SUB-ACUTE CARE"	52	5	9	0	"Y"	"Y"	43	5	3	52
"NJ"	"315206"	"MANAHAWKIN CONV CTR"	7	1	6	0	"Y"	"Y"	1	1	1	7
"NJ"	"315207"	"KRESSON VIEW CENTER"	1	0	0	0	"Y"	"Y"	1	0	0	0
"NJ"	"315209"	"HAMMONTON CENTER FOR REHABILITATION AND HEALTHCARE"	174	35	125	15	"Y"	"Y"	49	20	35	174
"NJ"	"315210"	"HEALTH CENTER AT GALLOWAY, THE"	43	10	8	0	"Y"	"Y"	35	10	6	43
"NJ"	"315213"	"WILLOW SPRINGS REHABILITATION AND HEALTHCARE CTR"	88	22	0	0	"Y"	"Y"	88	22	18	70
"NJ"	"315214"	"ARISTACARE AT CEDAR OAKS"	104	28	98	25	"Y"	"Y"	6	3	28	104
"NJ"	"315215"	"GREENWOOD HOUSE HOME FOR THE JEWISH AGED"	97	26	5	0	"Y"	"Y"	92	26	24	97
"NJ"	"315216"	"WATERVIEW CENTER"	65	23	1	0	"Y"	"Y"	64	23	22	65
"NJ"	"315217"	"ARISTACARE AT NORWOOD TERRACE"	45	18	43	16	"Y"	"Y"	2	2	18	45
"NJ"	"315218"	"SEACREST VILLAGE"	0	0	0	0	"N"	""	0	0	0	0
"NJ"	"315219"	"VOORHEES CENTER"	123	33	5	0	"Y"	"Y"	118	33	32	123
"NJ"	"315221"	"COMPLETE CARE AT HAMILTON, LLC"	19	6	19	1	"Y"	"Y"	0	5	6	19
"NJ"	"315222"	"BARNEGAT REHABILITATION AND NURSING CENTER"	9	2	9	2	"Y"	"Y"	0	0	2	9
"NJ"	"315223"	"HAMILTON CONTINUING CARE"	104	37	1	0	"Y"	"Y"	103	37	36	104
"NJ"	"315224"	"FOREST MANOR HCC"	81	20	0	0	"Y"	"Y"	81	20	19	81
"NJ"	"315225"	"RIVERFRONT REHABILITATION AND HEALTHCARE CENTER"	49	1	4	0	"Y"	"Y"	45	1	1	49
"NJ"	"315226"	"HUNTERDON CARE CENTER"	150	20	149	18	"Y"	"Y"	1	2	20	150
"NJ"	"315228"	"COURT HOUSE CENTER"	4	0	0	0	"Y"	"Y"	4	0	0	4
"NJ"	"315229"	"PHOENIX CENTER FOR REHABILITATION AND PEDIATRICS"	30	8	28	8	"Y"	"Y"	2	0	8	30
"NJ"	"315231"	"JEFFERSON HEALTH CARE CENTER"	19	2	0	0	"Y"	"Y"	19	2	0	16
"NJ"	"315233"	"LINCOLN SPECIALTY CARE CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"NJ"	"315234"	"ARBOR RIDGE REHABILITATION AND HEALTHCARE CENTER"	42	5	0	0	"Y"	"Y"	42	5	5	22
"NJ"	"315235"	"RIVERSIDE NURSING AND REHABILITATION CENTER"	53	12	0	0	"Y"	"Y"	53	12	0	0
"NJ"	"315236"	"SINAI POST ACUTE NURSING AND REHAB CENTER"	90	19	0	0	"Y"	"Y"	90	19	19	75
"NJ"	"315237"	"SOUTHGATE HEALTH CARE CTR"	11	1	0	0	"Y"	"Y"	11	1	0	3
"NJ"	"315239"	"CHILDRENS SPECIALIZED HOSPITAL MOUNTAINSIDE"	2	0	0	0	"Y"	"Y"	2	0	0	2
"NJ"	"315240"	""	23	1	23	1	""	""	0	0	1	23
"NJ"	"315243"	"MILLVILLE CENTER"	104	21	0	0	"Y"	"Y"	104	21	21	81
"NJ"	"315244"	"PREFERRED CARE AT ABSECON"	87	18	0	7	"Y"	"Y"	87	11	18	84
"NJ"	"315245"	"ARISTACARE AT CHERRY HILL"	59	12	45	8	"Y"	"Y"	14	4	12	59
"NJ"	"315246"	"MANORCARE HEALTH SERVICES-WEST DEPTFORD"	43	14	43	14	"N"	""	0	0	14	43
"NJ"	"315247"	"HACKENSACK MERIDIAN HEALTH WEST CALDWELL C"	100	18	97	14	"Y"	"Y"	3	4	18	100
"NJ"	"315248"	"ANDOVER SUBACUTE AND REHAB II"	165	75	28	17	"Y"	"Y"	137	58	75	165
"NJ"	"315249"	"LINCOLN PARK CARE CENTER"	172	62	25	1	"Y"	"Y"	147	61	62	172
"NJ"	"315251"	"HARTWYCK AT OAK TREE"	35	1	0	0	"Y"	"Y"	35	1	0	33
"NJ"	"315252"	"BAYSHORE HEALTH CARE CENTER"	82	20	78	11	"Y"	"Y"	4	9	20	82
"NJ"	"315253"	"PARKER AT SOMERSET, INC"	22	5	20	3	"Y"	"Y"	2	2	5	22
"NJ"	"315254"	"ALARIS HEALTH AT BOULEVARD EAST"	31	2	31	2	"Y"	"Y"	0	0	2	31
"NJ"	"315256"	"LEISURE PARK HEALTH CENTER"	30	13	29	10	"Y"	"Y"	1	3	13	30
"NJ"	"315257"	"MEADOWVIEW NURSING & RESPIRATORY CARE"	7	3	0	0	"Y"	"Y"	7	3	2	6
"NJ"	"315259"	"MANOR CARE MOUNTAINSIDE"	53	14	0	1	"Y"	"Y"	53	13	14	53
"NJ"	"315260"	"ASPEN HILLS HEALTHCARE CENTER"	99	5	57	0	"Y"	"Y"	42	5	5	99
"NJ"	"315261"	"LAKELAND HEALTH CARE CENTER"	86	28	86	28	"Y"	"Y"	0	0	28	86
"NJ"	"315262"	"HARROGATE"	17	1	17	1	"Y"	"Y"	0	0	1	17
"NJ"	"315263"	"PALACE REHABILITATION AND CARE CENTER, THE"	83	9	0	0	"Y"	"Y"	83	9	9	77
"NJ"	"315264"	"COMPLETE CARE AT BEY LEA, LLC"	71	17	2	0	"Y"	"Y"	69	17	16	71
"NJ"	"315265"	"COMPLETE CARE AT GREEN ACRES"	66	14	2	1	"Y"	"Y"	64	13	14	66
"NJ"	"315266"	"PARK CRESCENT HEALTHCARE & REHABILITATION CENTER"	84	38	0	0	"Y"	"Y"	84	38	14	83
"NJ"	"315267"	"ABIGAIL HOUSE FOR NURSING & REHABILITATION"	67	12	67	12	"N"	""	0	0	12	67
"NJ"	"315268"	"BROOKHAVEN HEALTH CARE CENTER"	54	9	54	9	"N"	""	0	0	9	54
"NJ"	"315269"	"VILLAGE POINT"	32	17	21	0	"Y"	"Y"	11	17	7	32
"NJ"	"315271"	"CARNEYS POINT REHABILITATION AND NURSING CENTER"	24	5	24	5	"Y"	"N"	0	0	5	24
"NJ"	"315273"	"WOODLANDS, THE"	41	17	41	17	"Y"	"Y"	0	0	17	41
"NJ"	"315274"	"COMPLETE CARE AT LAURELTON, LLC"	76	12	6	4	"Y"	"Y"	70	8	12	76
"NJ"	"315275"	"CONCORD HEALTHCARE & REHABILITATION CENTER"	50	18	25	10	"Y"	"Y"	25	8	18	50
"NJ"	"315276"	"MILFORD MANOR"	59	19	58	0	"Y"	"Y"	1	19	19	59
"NJ"	"315279"	"JFK HARTWYCK AT EDISON ESTATES"	133	27	0	0	"Y"	"Y"	133	27	24	133
"NJ"	"315280"	"SILVER HEALTHCARE CENTER"	87	17	0	0	"Y"	"Y"	87	17	15	85
"NJ"	"315282"	"PINE BROOK CARE CENTER"	43	21	42	19	"Y"	"Y"	1	2	21	43
"NJ"	"315283"	"SOUTH MOUNTAIN HC"	45	11	2	10	"Y"	"Y"	43	1	11	45
"NJ"	"315284"	"MONMOUTH CARE CENTER"	46	7	43	1	"Y"	"Y"	3	6	7	46
"NJ"	"315286"	"HACKENSACK MERIDIAN HEALTH NURSING & REHAB"	76	13	76	12	"Y"	"Y"	0	1	13	76
"NJ"	"315288"	"BARTLEY HEALTHCARE NURSING & REHABILITATION"	136	39	133	35	"Y"	"Y"	3	4	39	136
"NJ"	"315289"	"VOORHEES PEDIATRIC FACILITY"	0	0	0	0	"Y"	"Y"	0	0	0	0
"NJ"	"315290"	"BUCKINGHAM AT NORWOOD, THE"	63	13	38	11	"Y"	"Y"	25	2	13	63
"NJ"	"315291"	"ATRIUM POST ACUTE CARE OF WAYNEVIEW"	73	19	0	0	"Y"	"N"	73	19	19	69
"NJ"	"315292"	"APPLEWOOD ESTATES"	36	9	31	8	"Y"	"Y"	5	1	9	36
"NJ"	"315293"	"WHITING HEALTH CARE"	2	3	0	0	"Y"	"Y"	2	3	1	2
"NJ"	"315294"	"CREST HAVEN NURSING AND REHABILITATION CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"NJ"	"315295"	"HACKENSACK MERIDIAN HEALTH NURSING & REHAB"	146	32	146	30	"Y"	"Y"	0	2	32	146
"NJ"	"315297"	"ALLEGRIA AT THE FOUNTAINS"	2	1	2	1	"Y"	"Y"	0	0	1	2
"NJ"	"315298"	"SPRINGPOINT AT CRESTWOOD, INC"	45	21	18	0	"Y"	"Y"	27	21	12	45
"NJ"	"315299"	"KING MANOR CARE AND REHABILITATION CENTER"	40	16	39	16	"Y"	"Y"	1	0	16	40
"NJ"	"315300"	"ALARIS HEALTH AT HAMILTON PARK"	110	31	110	27	"Y"	"Y"	0	4	31	110
"NJ"	"315302"	"ROLLING HILLS CARE CENTER"	7	6	0	0	"Y"	"Y"	7	6	1	7
"NJ"	"315303"	"MORRIS VIEW HEALTHCARE CENTER"	107	26	0	0	"Y"	"Y"	107	26	26	101
"NJ"	"315304"	"WARREN HAVEN REHAB AND NURSING CENTER"	54	14	0	0	"Y"	"Y"	54	14	11	53
"NJ"	"315305"	"AMBOY CARE CENTER"	42	16	0	0	"Y"	"Y"	42	16	8	42
"NJ"	"315306"	"CARE ONE AT NEW MILFORD"	89	21	82	19	"Y"	"Y"	7	2	21	89
"NJ"	"315307"	"HARBORAGE (THE)"	12	36	9	0	"Y"	"Y"	3	36	31	12
"NJ"	"315308"	"ALARIS HEALTH AT ROCHELLE PARK"	72	15	54	0	"Y"	"Y"	18	15	15	72
"NJ"	"315309"	"ARISTACARE AT WHITING"	88	18	8	0	"Y"	"Y"	80	18	17	88
"NJ"	"315310"	"ALARIS HEALTH AT HARBOR VIEW"	56	4	56	4	"Y"	"Y"	0	0	4	56
"NJ"	"315311"	"PHILLIPSBURG CENTER"	1	0	0	0	"Y"	"Y"	1	0	0	0
"NJ"	"315312"	"HAMPTON RIDGE HEALTHCARE AND REHABILITATION"	90	16	6	0	"Y"	"Y"	84	16	15	90
"NJ"	"315313"	"CARE ONE AT CRESSKILL"	39	8	39	7	"Y"	"Y"	0	1	8	39
"NJ"	"315314"	"ANCHOR CARE AND REHABILITATION CENTER"	25	17	0	0	"Y"	"Y"	25	17	17	15
"NJ"	"315316"	"BRAKELEY PARK CENTER"	95	25	3	2	"Y"	"Y"	92	23	25	95
"NJ"	"315317"	"EASTERN PINES CONV CTR"	0	0	0	0	"Y"	"Y"	0	0	0	0
"NJ"	"315318"	"ST JOSEPH'S HOME AL & NC, INC"	1	0	0	0	"Y"	"Y"	1	0	0	0
"NJ"	"315320"	"COMPLETE CARE AT HOLIDAY CITY"	24	14	0	0	"Y"	"Y"	24	14	6	24
"NJ"	"315321"	"PREFERRED CARE AT OLD BRIDGE, LLC"	48	9	0	0	"Y"	"Y"	48	9	9	48
"NJ"	"315322"	"INGLEMOOR REHABILITATION AND CARE CENTER OF LIVING"	63	19	60	16	"Y"	"Y"	3	3	19	63
"NJ"	"315324"	"WATERS EDGE HEALTHCARE & REHAB"	107	28	107	28	"N"	""	0	0	28	107
"NJ"	"315327"	"FOUNTAIN VIEW CARE CENTER"	66	3	1	0	"Y"	"Y"	65	3	3	66
"NJ"	"315328"	"MAPLE GLEN CENTER"	75	28	2	0	"Y"	"Y"	73	28	25	75
"NJ"	"315329"	"OAKS AT DENVILLE, THE"	16	3	1	0	"Y"	"Y"	15	3	3	16
"NJ"	"315330"	"MARCELLA CENTER"	79	32	11	13	"Y"	"Y"	68	19	32	79
"NJ"	"315331"	"COMPLETE CARE AT FAIR LAWN EDGE"	13	7	5	2	"Y"	"Y"	8	5	7	13
"NJ"	"315332"	"SOUTHERN OCEAN CENTER"	55	13	1	0	"Y"	"Y"	54	13	12	55
"NJ"	"315333"	"COMPLETE CARE AT ARBORS"	37	9	0	3	"Y"	"Y"	37	6	9	34
"NJ"	"315335"	"ATRIUM POST ACUTE CARE OF WAYNE"	112	37	0	1	"Y"	"Y"	112	36	37	94
"NJ"	"315336"	"GARDENS AT MONROE HEALTHCARE AND REHABILITATION, T"	40	15	0	0	"Y"	"Y"	40	15	14	39
"NJ"	"315337"	"MCAULEY HALL HEALTH CARE CENTE"	22	6	0	0	"Y"	"Y"	22	6	6	22
"NJ"	"315338"	"MORRIS HALL/ST JOSEPH'S NURSING CENTER"	112	24	50	1	"Y"	"Y"	62	23	24	112
"NJ"	"315339"	"CARE ONE AT ORADELL"	43	25	41	25	"Y"	"Y"	2	0	25	43
"NJ"	"315340"	"SEASHORE GARDENS LIVING CENTER"	2	0	0	0	"Y"	"Y"	2	0	0	0
"NJ"	"315341"	"CLARK NURSING AND REHAB CNTR"	64	23	0	0	"Y"	"Y"	64	23	21	63
"NJ"	"315342"	"MERIDIAN NURSING AND REHABILITATION AT BRICK"	56	18	0	0	"Y"	"Y"	56	18	18	56
"NJ"	"315343"	"BROADWAY HOUSE FOR CONTINUING"	9	2	0	0	"Y"	"Y"	9	2	1	8
"NJ"	"315344"	"ALARIS HEALTH AT CASTLE HILL"	27	12	25	0	"Y"	"Y"	2	12	0	27
"NJ"	"315346"	"N J VETERANS MEM HOME PARAMUS"	193	79	72	2	"Y"	"Y"	121	77	79	193
"NJ"	"315347"	"HAMILTON PLACE AT THE PINES AT WHITING"	1	0	1	0	"Y"	"Y"	0	0	0	1
"NJ"	"315348"	"HEALTH CENTER AT BLOOMINGDALE"	50	18	0	0	"Y"	"Y"	50	18	18	48
"NJ"	"315349"	"INGLEMOOR CENTER"	18	8	0	0	"Y"	"Y"	18	8	7	18
"NJ"	"315350"	"NORTH CAPE CENTER"	53	11	0	0	"Y"	"Y"	53	11	11	50
"NJ"	"315351"	"BRIGHTON GARDENS OF EDISON"	21	8	7	0	"Y"	"Y"	14	8	6	21
"NJ"	"315352"	"ALARIS HEALTH AT ST MARY'S"	44	12	41	0	"Y"	"Y"	3	12	12	44
"NJ"	"315353"	"CRANBURY CENTER"	68	27	12	0	"Y"	"Y"	56	27	23	68
"NJ"	"315354"	"SUNNYSIDE MANOR"	0	0	0	0	"Y"	"Y"	0	0	0	0
"NJ"	"315355"	"REGENCY GRANDE NURS & REHAB CE"	33	19	8	2	"Y"	"Y"	25	17	19	33
"NJ"	"315356"	"SKILLED NURSING AT FELLOWSHIP VILLAGE"	18	8	12	0	"Y"	"Y"	6	8	4	18
"NJ"	"315357"	"ALARIS HEALTH AT CEDAR GROVE"	46	10	45	10	"Y"	"Y"	1	0	10	46
"NJ"	"315358"	"MEADOWVIEW NURSING AND REHABILITATION CENTER"	52	12	52	12	"N"	""	0	0	12	52
"NJ"	"315359"	"ALARIS HEALTH AT ESSEX"	35	19	23	18	"Y"	"Y"	12	1	19	35
"NJ"	"315360"	"EMERSON HEALTH CARE CENTER"	54	18	39	17	"Y"	"Y"	15	1	18	54
"NJ"	"315361"	"PREAKNESS HEALTHCARE CENTER"	110	21	103	18	"Y"	"Y"	7	3	21	110
"NJ"	"315362"	"PARK PLACE CENTER"	42	18	1	0	"Y"	"Y"	41	18	14	42
"NJ"	"315363"	"MONTCLAIR CARE CENTER"	27	12	26	12	"Y"	"Y"	1	0	12	27
"NJ"	"315364"	"JERSEY SHORE CENTER"	12	1	0	0	"Y"	"Y"	12	1	1	12
"NJ"	"315365"	"MERIDIAN NURSING AND REHABILITATION AT OCEAN GROVE"	29	0	0	0	"Y"	"Y"	29	0	0	0
"NJ"	"315366"	"ALARIS HEALTH AT BELGROVE"	22	2	15	2	"Y"	"Y"	7	0	2	22
"NJ"	"315367"	"REGENCY HERITAGE NURSING AND REHABILITATION CENTER"	46	31	0	0	"Y"	"Y"	46	31	12	39
"NJ"	"315369"	"CARE ONE AT VALLEY"	47	16	44	16	"Y"	"Y"	3	0	16	47
"NJ"	"315370"	"ATRIUM POST ACUTE CARE OF PRINCETON"	50	18	0	0	"Y"	"Y"	50	18	16	50
"NJ"	"315372"	"WHITE HOUSE HLTHCR & REHAB CTR"	47	1	35	0	"Y"	"Y"	12	1	1	47
"NJ"	"315374"	"DE LA SALLE HALL"	0	0	0	0	"Y"	"Y"	0	0	0	0
"NJ"	"315375"	"FOREST HILL HEALTHCARE CENTER"	54	17	54	17	"N"	""	0	0	17	54
"NJ"	"315376"	"CHRISTIAN HEALTH CARE CENTER"	103	48	103	48	"N"	""	0	0	48	103
"NJ"	"315377"	"ACTORS FUND HOME, THE"	26	13	3	0	"Y"	"Y"	23	13	11	26
"NJ"	"315378"	"HOMESTEAD REHABILITATION & HEALTH CARE CENTER"	56	18	2	0	"Y"	"Y"	54	18	18	56
"NJ"	"315381"	"SUMMER HILL NURSING HOME"	22	4	0	0	"Y"	"Y"	22	4	1	22
"NJ"	"315383"	"CHESHIRE HOME"	4	0	4	0	"Y"	"Y"	0	0	0	4
"NJ"	"315384"	"ROSE MOUNTAIN CARE CENTER"	59	20	17	0	"Y"	"Y"	42	20	19	59
"NJ"	"315386"	"MAYWOOD CENTER FOR HEALTH AND REHABILITATION"	71	19	2	0	"Y"	"Y"	69	19	19	71
"NJ"	"315387"	"ALLAIRE REHAB & NURSING"	38	7	1	0	"Y"	"Y"	37	7	6	38
"NJ"	"315388"	"ST JOSEPH'S HOME FOR ELDERLY"	22	6	16	2	"Y"	"Y"	6	4	6	22
"NJ"	"315389"	"HACKENSACK-UMC MOUNTAINSIDE"	0	0	0	0	"N"	""	0	0	0	0
"NJ"	"315390"	"CRANFORD PARK REHABILITATION & HEALTHCARE CENTER"	39	16	37	13	"Y"	"Y"	2	3	16	39
"NJ"	"315392"	"JOB HAINES HOME FOR AGED PEOPL"	45	12	39	0	"Y"	"Y"	6	12	12	45
"NJ"	"315393"	"NEW COMMUNITY EXTENDED CARE FACILITY"	48	11	0	0	"Y"	"Y"	48	11	11	48
"NJ"	"315394"	"UNITED METHODIST COMMUNITIES AT THE SHORES"	1	0	0	0	"Y"	"Y"	1	0	0	0
"NJ"	"315396"	"CUMBERLAND MANOR NURSING AND REHABILITATION CENTER"	0	0	0	0	"Y"	"Y"	0	0	0	0
"NJ"	"315397"	"PREFERRED CARE AT WALL"	62	10	14	6	"Y"	"Y"	48	4	10	62
"NJ"	"315402"	"ARMENIAN NURSING AND REHABILITATION CENTER"	23	13	1	0	"Y"	"Y"	22	13	13	23
"NJ"	"315404"	"UNITED METHODIST COMMUNITIES AT COLLINGSWOOD"	33	13	0	0	"Y"	"Y"	33	13	13	33
"NJ"	"315405"	"SHADY LANE GLOUCESTER CO HOME"	0	0	0	0	"Y"	"Y"	0	0	0	0
"NJ"	"315409"	"VALLEY VIEW REHABILITATION AND HEALTHCARE CTR"	16	8	8	8	"Y"	"Y"	8	0	8	16
"NJ"	"315413"	"PEACE CARE ST ANN'S"	42	11	0	0	"Y"	"Y"	42	11	10	42
"NJ"	"315414"	"WARDELL GARDENS AT TINTON FALLS"	24	4	23	4	"Y"	"Y"	1	0	4	24
"NJ"	"315416"	"GREEN HILL"	13	3	0	0	"Y"	"Y"	13	3	0	0
"NJ"	"315417"	"REFORMED CHURCH HOME"	47	1	0	0	"Y"	"Y"	47	1	0	13
"NJ"	"315418"	"WILEY MISSION"	2	0	0	0	"Y"	"Y"	2	0	0	1
"NJ"	"315419"	"N J EASTERN STAR HOME"	34	11	0	0	"Y"	"Y"	34	11	6	34
"NJ"	"315421"	"ROSE GARDEN NURSING AND REHABILITATION CENTER"	43	10	0	1	"Y"	"Y"	43	9	10	39
"NJ"	"315422"	"HOUSE OF THE GOOD SHEPHERD"	40	9	40	9	"Y"	"N"	0	0	9	40
"NJ"	"315423"	"HAMILTON GROVE HEALTHCARE AND REHABILITATION, LLC"	82	23	33	0	"Y"	"Y"	49	23	23	82
"NJ"	"315425"	"FOOTHILL ACRES REHABILITATION & NURSING CENTER"	85	33	0	0	"Y"	"Y"	85	33	33	83
"NJ"	"315426"	"CARE ONE AT RIDGEWOOD AVENUE"	118	25	113	18	"Y"	"Y"	5	7	25	118
"NJ"	"315427"	"UNITED METHODIST COMMUNITIES AT PITMAN"	3	1	1	1	"Y"	"Y"	2	0	1	3
"NJ"	"315429"	"CLOVER REST HOME"	0	0	0	0	"Y"	"Y"	0	0	0	0
"NJ"	"315431"	"CAREPOINT HEALTH - BAYONNE HOSPITAL CENTER TCU"	0	0	0	0	"Y"	"Y"	0	0	0	0
"NJ"	"315433"	"COUNTRY ARCH CARE CENTER"	49	12	27	9	"Y"	"Y"	22	3	12	49
"NJ"	"315434"	"FAMILY OF CARING HEALTHCARE AT RIDGEWOOD"	43	17	0	0	"Y"	"Y"	43	17	15	39
"NJ"	"315435"	"FAMILY OF CARING HEALTHCARE AT MONTCLAIR"	21	14	21	14	"N"	""	0	0	14	21
